cpa_id,cluster
67679,1
67713,1
71613,1
71631,1
71641,1
71650,1
71657,1
71664,1
71774,1
71779,1
71815,1
71818,1
71856,1
71858,1
71860,1
71865,1
71869,1
71870,1
71871,1
71884,1
71885,1
71886,1
71890,1
71893,1
71904,1
71906,1
71913,1
71976,1
71980,1
72061,1
72062,1
72068,1
72124,1
72131,1
72171,1
72174,1
72510,1
72511,1
72512,1
72521,1
72527,1
72532,1
72541,1
72549,1
72563,1
67668,2
67684,2
71615,2
71620,2
71771,2
71772,2
71773,2
71777,2
71778,2
71864,2
71866,2
71868,2
71873,2
71882,2
71888,2
71978,2
72057,2
72060,2
72065,2
72066,2
72069,2
72110,2
72113,2
72117,2
72121,2
72136,2
72155,2
72165,2
72480,2
72497,2
72522,2
72525,2
72528,2
72530,2
72531,2
72533,2
72540,2
72544,2
72546,2
72550,2
72553,2
72554,2
72557,2
72561,2
67695,3
67747,3
71451,3
71612,3
71614,3
71617,3
71632,3
71634,3
71635,3
71640,3
71647,3
71649,3
71655,3
71656,3
71743,3
71746,3
71757,3
71767,3
71769,3
71780,3
71781,3
71814,3
71862,3
71887,3
71894,3
72056,3
72064,3
72132,3
72156,3
72160,3
72168,3
72173,3
72175,3
72543,3
72556,3
72558,3
72567,3
67650,4
67760,4
67763,4
71625,4
71753,4
71877,4
71889,4
71898,4
71914,4
71979,4
71982,4
72097,4
72104,4
72105,4
72118,4
72119,4
72120,4
72122,4
72172,4
72481,4
72494,4
72498,4
72504,4
72505,4
72507,4
72514,4
72515,4
72520,4
72524,4
72529,4
72534,4
72538,4
72539,4
72547,4
72548,4
72555,4
72560,4
67678,5
71452,5
71453,5
71454,5
71455,5
71456,5
71457,5
71459,5
71460,5
71473,5
71476,5
71480,5
71482,5
71521,5
71524,5
71525,5
71621,5
71622,5
71626,5
71638,5
71639,5
71731,5
71732,5
71735,5
71736,5
71738,5
71744,5
71745,5
71747,5
71766,5
71775,5
71782,5
71809,5
71811,5
71859,5
71867,5
71872,5
71899,5
71974,5
71981,5
72098,5
72123,5
72125,5
72138,5
72161,5
72479,5
72509,5
72516,5
72535,5
72552,5
72579,5
72580,5
72585,5
67645,6
67647,6
67653,6
67667,6
67765,6
71458,6
71462,6
71467,6
71468,6
71481,6
71489,6
71619,6
71623,6
71627,6
71628,6
71629,6
71659,6
71660,6
71734,6
71737,6
71748,6
71752,6
71755,6
71756,6
71812,6
71874,6
71880,6
71881,6
71912,6
72041,6
72099,6
72112,6
72137,6
72154,6
72157,6
72162,6
72164,6
72167,6
72170,6
72482,6
72495,6
72496,6
72506,6
72508,6
72513,6
72518,6
72519,6
72526,6
72536,6
72542,6
72551,6
72565,6
72586,6
